date,feature,attribution_value
2023-07-07,olr_anomaly,1.1304
2023-07-07,satellite_proxy,0.6747
2023-07-07,rainfall_anomaly,0.0136
2023-07-07,lps_flag,-0.0105
2023-07-07,wd_flag,0.0
2023-07-07,trough_position_lat,-0.0284
2023-07-07,zonal_shear_850,0.6465
2023-07-07,orographic_index,1.0913
2023-07-07,coastal_convergence_index,0.3617
2023-07-08,mslp_anomaly,0.6929
2023-07-08,olr_anomaly,1.1663
2023-07-08,satellite_proxy,0.6747
2023-07-08,rainfall_anomaly,0.0988
2023-07-08,lps_flag,-0.0105
2023-07-08,wd_flag,0.0
2023-07-08,trough_position_lat,-0.0284
2023-07-08,zonal_shear_850,0.7944
2023-07-08,orographic_index,0.9278
2023-07-08,coastal_convergence_index,0.254
2023-07-09,mslp_anomaly,0.6929
2023-07-09,olr_anomaly,1.1663
2023-07-09,satellite_proxy,0.6747
2023-07-09,rainfall_anomaly,0.0988
2023-07-09,lps_flag,-0.0105
2023-07-09,wd_flag,0.0
2023-07-09,trough_position_lat,-0.0284
2023-07-09,zonal_shear_850,0.7944
2023-07-09,orographic_index,0.9278
2023-07-09,coastal_convergence_index,0.254
2023-07-10,mslp_anomaly,0.5918
2023-07-10,olr_anomaly,1.1709
2023-07-10,satellite_proxy,0.6747
2023-07-10,rainfall_anomaly,0.0942
2023-07-10,lps_flag,-0.0105
2023-07-10,wd_flag,0.0
2023-07-10,trough_position_lat,0.035
2023-07-10,zonal_shear_850,0.7944
2023-07-10,orographic_index,0.9357
2023-07-10,coastal_convergence_index,0.2839
2023-07-11,mslp_anomaly,0.6929
2023-07-11,olr_anomaly,1.1663
2023-07-11,satellite_proxy,0.6747
2023-07-11,rainfall_anomaly,0.0988
2023-07-11,lps_flag,-0.0105
2023-07-11,wd_flag,0.0
2023-07-11,trough_position_lat,-0.0284
2023-07-11,zonal_shear_850,0.7944
2023-07-11,orographic_index,0.9278
2023-07-11,coastal_convergence_index,0.254
2023-07-12,mslp_anomaly,0.6819
2023-07-12,olr_anomaly,1.1709
2023-07-12,satellite_proxy,0.6747
2023-07-12,rainfall_anomaly,0.1002
2023-07-12,lps_flag,-0.0105
2023-07-12,wd_flag,0.0
2023-07-12,trough_position_lat,-0.0284
2023-07-12,zonal_shear_850,0.7944
2023-07-12,orographic_index,0.9299
2023-07-12,coastal_convergence_index,0.2569
2023-07-13,mslp_anomaly,0.5916
2023-07-13,olr_anomaly,1.0001
2023-07-13,satellite_proxy,0.6746
2023-07-13,rainfall_anomaly,0.1176
2023-07-13,lps_flag,-0.0105
2023-07-13,wd_flag,0.0
2023-07-13,trough_position_lat,0.035
2023-07-13,zonal_shear_850,0.6447
2023-07-13,orographic_index,1.1271
2023-07-13,coastal_convergence_index,0.3899
2023-07-14,mslp_anomaly,0.5916
2023-07-14,olr_anomaly,1.0001
2023-07-14,satellite_proxy,0.6746
2023-07-14,rainfall_anomaly,0.1176
2023-07-14,lps_flag,-0.0105
2023-07-14,wd_flag,0.0
2023-07-14,trough_position_lat,0.035
2023-07-14,zonal_shear_850,0.6447
2023-07-14,orographic_index,1.1271
2023-07-14,coastal_convergence_index,0.3899
2023-07-15,mslp_anomaly,0.5966
2023-07-15,olr_anomaly,0.9027
2023-07-15,satellite_proxy,0.5187
2023-07-15,rainfall_anomaly,0.1376
2023-07-15,lps_flag,-0.0044
2023-07-15,wd_flag,0.0
2023-07-15,trough_position_lat,0.0268
2023-07-15,zonal_shear_850,0.5721
2023-07-15,orographic_index,1.3946
2023-07-15,coastal_convergence_index,0.4253
2023-07-16,mslp_anomaly,0.2099
2023-07-16,olr_anomaly,0.0722
2023-07-16,satellite_proxy,-0.0618
2023-07-16,rainfall_anomaly,-0.0562
2023-07-16,lps_flag,-0.0041
2023-07-16,wd_flag,0.0299
2023-07-16,trough_position_lat,-0.05
2023-07-16,zonal_shear_850,1.1012
2023-07-16,orographic_index,-0.3298
2023-07-16,coastal_convergence_index,0.8687
2023-07-17,mslp_anomaly,0.2723
2023-07-17,olr_anomaly,-1.0296
2023-07-17,satellite_proxy,-0.0618
2023-07-17,rainfall_anomaly,-0.1104
2023-07-17,lps_flag,-0.004
2023-07-17,wd_flag,0.0313
2023-07-17,trough_position_lat,-0.062
2023-07-17,zonal_shear_850,1.0882
2023-07-17,orographic_index,-0.3646
2023-07-17,coastal_convergence_index,0.6647
2023-07-18,mslp_anomaly,0.0037
2023-07-18,olr_anomaly,0.0171
2023-07-18,satellite_proxy,1e-04
2023-07-18,rainfall_anomaly,8.0476
2023-07-18,lps_flag,0.0
2023-07-18,wd_flag,0.0
2023-07-18,trough_position_lat,0.0
2023-07-18,zonal_shear_850,0.0071
2023-07-18,orographic_index,-0.0476
2023-07-18,coastal_convergence_index,-0.0181
2023-07-19,mslp_anomaly,0.0037
2023-07-19,olr_anomaly,0.0171
2023-07-19,satellite_proxy,1e-04
2023-07-19,rainfall_anomaly,8.0534
2023-07-19,lps_flag,0.0
2023-07-19,wd_flag,0.0
2023-07-19,trough_position_lat,0.0
2023-07-19,zonal_shear_850,0.0071
2023-07-19,orographic_index,-0.0478
2023-07-19,coastal_convergence_index,-0.0237
2023-07-20,mslp_anomaly,0.0037
2023-07-20,olr_anomaly,0.0171
2023-07-20,satellite_proxy,1e-04
2023-07-20,rainfall_anomaly,8.0534
2023-07-20,lps_flag,0.0
2023-07-20,wd_flag,0.0
2023-07-20,trough_position_lat,0.0
2023-07-20,zonal_shear_850,0.0071
2023-07-20,orographic_index,-0.0478
2023-07-20,coastal_convergence_index,-0.0237
2023-07-21,mslp_anomaly,0.0037
2023-07-21,olr_anomaly,0.0171
2023-07-21,satellite_proxy,1e-04
2023-07-21,rainfall_anomaly,8.0534
2023-07-21,lps_flag,0.0
2023-07-21,wd_flag,0.0
2023-07-21,trough_position_lat,0.0
2023-07-21,zonal_shear_850,0.0071
2023-07-21,orographic_index,-0.0478
2023-07-21,coastal_convergence_index,-0.0237
2023-07-22,mslp_anomaly,0.0037
2023-07-22,olr_anomaly,0.0171
2023-07-22,satellite_proxy,1e-04
2023-07-22,rainfall_anomaly,8.0534
2023-07-22,lps_flag,0.0
2023-07-22,wd_flag,0.0
2023-07-22,trough_position_lat,-0.0
2023-07-22,zonal_shear_850,0.0071
2023-07-22,orographic_index,-0.0478
2023-07-22,coastal_convergence_index,-0.0237
2023-07-23,mslp_anomaly,0.0037
2023-07-23,olr_anomaly,0.0171
2023-07-23,satellite_proxy,1e-04
2023-07-23,rainfall_anomaly,8.0534
2023-07-23,lps_flag,0.0
2023-07-23,wd_flag,0.0
2023-07-23,trough_position_lat,0.0
2023-07-23,zonal_shear_850,0.0071
2023-07-23,orographic_index,-0.0478
2023-07-23,coastal_convergence_index,-0.0237
2023-07-24,mslp_anomaly,0.0037
2023-07-24,olr_anomaly,0.0171
2023-07-24,satellite_proxy,1e-04
2023-07-24,rainfall_anomaly,8.0474
2023-07-24,lps_flag,0.0
2023-07-24,wd_flag,0.0
2023-07-24,trough_position_lat,0.0
2023-07-24,zonal_shear_850,0.0071
2023-07-24,orographic_index,-0.0476
2023-07-24,coastal_convergence_index,-0.0179
2023-07-25,mslp_anomaly,0.0037
2023-07-25,olr_anomaly,0.0171
2023-07-25,satellite_proxy,1e-04
2023-07-25,rainfall_anomaly,8.0474
2023-07-25,lps_flag,0.0
2023-07-25,wd_flag,0.0
2023-07-25,trough_position_lat,0.0
2023-07-25,zonal_shear_850,0.0071
2023-07-25,orographic_index,-0.0476
2023-07-25,coastal_convergence_index,-0.0179
2023-07-26,mslp_anomaly,0.1795
2023-07-26,olr_anomaly,0.0588
2023-07-26,satellite_proxy,0.0333
2023-07-26,rainfall_anomaly,-0.0243
2023-07-26,lps_flag,-0.0041
2023-07-26,wd_flag,0.0385
2023-07-26,trough_position_lat,0.0789
2023-07-26,zonal_shear_850,0.8153
2023-07-26,orographic_index,0.7438
2023-07-26,coastal_convergence_index,0.9536
2023-07-27,mslp_anomaly,0.5895
2023-07-27,olr_anomaly,1.2852
2023-07-27,satellite_proxy,0.6746
2023-07-27,rainfall_anomaly,0.0006
2023-07-27,lps_flag,-0.0105
2023-07-27,wd_flag,0.0
2023-07-27,trough_position_lat,0.035
2023-07-27,zonal_shear_850,0.7962
2023-07-27,orographic_index,0.9139
2023-07-27,coastal_convergence_index,0.2856
2023-07-28,mslp_anomaly,0.1817
2023-07-28,olr_anomaly,0.0641
2023-07-28,satellite_proxy,0.032
2023-07-28,rainfall_anomaly,-0.0237
2023-07-28,lps_flag,0.0369
2023-07-28,wd_flag,0.0385
2023-07-28,trough_position_lat,-0.0281
2023-07-28,zonal_shear_850,0.8547
2023-07-28,orographic_index,0.76
2023-07-28,coastal_convergence_index,0.8086
2023-07-29,mslp_anomaly,0.1595
2023-07-29,olr_anomaly,0.0575
2023-07-29,satellite_proxy,0.0279
2023-07-29,rainfall_anomaly,-0.0237
2023-07-29,lps_flag,0.0369
2023-07-29,wd_flag,0.0385
2023-07-29,trough_position_lat,-0.0114
2023-07-29,zonal_shear_850,0.8249
2023-07-29,orographic_index,0.5403
2023-07-29,coastal_convergence_index,0.8127
2023-07-30,mslp_anomaly,-0.0
2023-07-30,olr_anomaly,-0.0
2023-07-30,satellite_proxy,0.0
2023-07-30,rainfall_anomaly,0.0
2023-07-30,lps_flag,10.3325
2023-07-30,wd_flag,0.0
2023-07-30,trough_position_lat,0.0
2023-07-30,zonal_shear_850,0.0
2023-07-30,orographic_index,0.0
2023-07-30,coastal_convergence_index,-0.0
2023-07-31,mslp_anomaly,0.5575
2023-07-31,olr_anomaly,1.113
2023-07-31,satellite_proxy,0.6774
2023-07-31,rainfall_anomaly,0.0729
2023-07-31,lps_flag,0.0052
2023-07-31,wd_flag,0.0
2023-07-31,trough_position_lat,0.035
2023-07-31,zonal_shear_850,0.7944
2023-07-31,orographic_index,0.5467
2023-07-31,coastal_convergence_index,0.2694
2023-08-01,mslp_anomaly,0.5575
2023-08-01,olr_anomaly,1.113
2023-08-01,satellite_proxy,0.6774
2023-08-01,rainfall_anomaly,0.0729
2023-08-01,lps_flag,0.0052
2023-08-01,wd_flag,0.0
2023-08-01,trough_position_lat,0.035
2023-08-01,zonal_shear_850,0.7944
2023-08-01,orographic_index,0.5467
2023-08-01,coastal_convergence_index,0.2694
2023-08-02,mslp_anomaly,0.6929
2023-08-02,olr_anomaly,1.1664
2023-08-02,satellite_proxy,0.6749
2023-08-02,rainfall_anomaly,0.0988
2023-08-02,lps_flag,-0.0105
2023-08-02,wd_flag,0.0
2023-08-02,trough_position_lat,-0.0284
2023-08-02,zonal_shear_850,0.7944
2023-08-02,orographic_index,0.9276
2023-08-02,coastal_convergence_index,0.2539
2023-08-03,mslp_anomaly,0.6929
2023-08-03,olr_anomaly,1.1664
2023-08-03,satellite_proxy,0.6749
2023-08-03,rainfall_anomaly,0.0988
2023-08-03,lps_flag,-0.0105
2023-08-03,wd_flag,0.0
2023-08-03,trough_position_lat,-0.0284
2023-08-03,zonal_shear_850,0.7944
2023-08-03,orographic_index,0.9276
2023-08-03,coastal_convergence_index,0.2539
2023-08-04,mslp_anomaly,0.6906
2023-08-04,olr_anomaly,1.2852
2023-08-04,satellite_proxy,0.6747
2023-08-04,rainfall_anomaly,0.0012
2023-08-04,lps_flag,-0.0105
2023-08-04,wd_flag,0.0
2023-08-04,trough_position_lat,-0.0284
2023-08-04,zonal_shear_850,0.796
2023-08-04,orographic_index,0.9056
2023-08-04,coastal_convergence_index,0.2555
2023-08-05,mslp_anomaly,0.6906
2023-08-05,olr_anomaly,1.1304
2023-08-05,satellite_proxy,0.6747
2023-08-05,rainfall_anomaly,0.0142
2023-08-05,lps_flag,-0.0105
2023-08-05,wd_flag,0.0
2023-08-05,trough_position_lat,-0.0284
2023-08-05,zonal_shear_850,0.6463
2023-08-05,orographic_index,1.0911
2023-08-05,coastal_convergence_index,0.3615
2023-08-06,mslp_anomaly,0.7071
2023-08-06,olr_anomaly,1.2872
2023-08-06,satellite_proxy,0.642
2023-08-06,rainfall_anomaly,-0.0334
2023-08-06,lps_flag,-0.0105
2023-08-06,wd_flag,0.0
2023-08-06,trough_position_lat,-0.0284
2023-08-06,zonal_shear_850,0.8323
2023-08-06,orographic_index,0.9222
2023-08-06,coastal_convergence_index,0.2516
2023-08-07,mslp_anomaly,0.606
2023-08-07,olr_anomaly,1.2872
2023-08-07,satellite_proxy,0.642
2023-08-07,rainfall_anomaly,-0.0334
2023-08-07,lps_flag,-0.0105
2023-08-07,wd_flag,0.0
2023-08-07,trough_position_lat,0.035
2023-08-07,zonal_shear_850,0.8323
2023-08-07,orographic_index,0.9302
2023-08-07,coastal_convergence_index,0.2815
2023-08-08,mslp_anomaly,0.5918
2023-08-08,olr_anomaly,1.1664
2023-08-08,satellite_proxy,0.6749
2023-08-08,rainfall_anomaly,0.0988
2023-08-08,lps_flag,-0.0105
2023-08-08,wd_flag,0.0
2023-08-08,trough_position_lat,0.035
2023-08-08,zonal_shear_850,0.7944
2023-08-08,orographic_index,0.9355
2023-08-08,coastal_convergence_index,0.2837
2023-08-09,mslp_anomaly,0.5808
2023-08-09,olr_anomaly,1.171
2023-08-09,satellite_proxy,0.6749
2023-08-09,rainfall_anomaly,0.1002
2023-08-09,lps_flag,-0.0105
2023-08-09,wd_flag,0.0
2023-08-09,trough_position_lat,0.035
2023-08-09,zonal_shear_850,0.7944
2023-08-09,orographic_index,0.9377
2023-08-09,coastal_convergence_index,0.2866
2023-08-10,mslp_anomaly,0.5808
2023-08-10,olr_anomaly,1.1804
2023-08-10,satellite_proxy,0.6749
2023-08-10,rainfall_anomaly,0.0907
2023-08-10,lps_flag,-0.0105
2023-08-10,wd_flag,0.0
2023-08-10,trough_position_lat,0.035
2023-08-10,zonal_shear_850,0.7944
2023-08-10,orographic_index,0.9377
2023-08-10,coastal_convergence_index,0.2866
2023-08-11,mslp_anomaly,0.5808
2023-08-11,olr_anomaly,1.1804
2023-08-11,satellite_proxy,0.6749
2023-08-11,rainfall_anomaly,0.0907
2023-08-11,lps_flag,-0.0105
2023-08-11,wd_flag,0.0
2023-08-11,trough_position_lat,0.035
2023-08-11,zonal_shear_850,0.7944
2023-08-11,orographic_index,0.9377
2023-08-11,coastal_convergence_index,0.2866
2023-08-12,mslp_anomaly,0.6819
2023-08-12,olr_anomaly,1.171
2023-08-12,satellite_proxy,0.6749
2023-08-12,rainfall_anomaly,0.1002
2023-08-12,lps_flag,-0.0105
2023-08-12,wd_flag,0.0
2023-08-12,trough_position_lat,-0.0284
2023-08-12,zonal_shear_850,0.7944
2023-08-12,orographic_index,0.9297
2023-08-12,coastal_convergence_index,0.2567
2023-08-13,mslp_anomaly,0.5918
2023-08-13,olr_anomaly,1.171
2023-08-13,satellite_proxy,0.6749
2023-08-13,rainfall_anomaly,0.0942
2023-08-13,lps_flag,-0.0105
2023-08-13,wd_flag,0.0
2023-08-13,trough_position_lat,0.035
2023-08-13,zonal_shear_850,0.7944
2023-08-13,orographic_index,0.9355
2023-08-13,coastal_convergence_index,0.2837
2023-08-14,mslp_anomaly,0.6929
2023-08-14,olr_anomaly,1.171
2023-08-14,satellite_proxy,0.6749
2023-08-14,rainfall_anomaly,0.0942
2023-08-14,lps_flag,-0.0105
2023-08-14,wd_flag,0.0
2023-08-14,trough_position_lat,-0.0284
2023-08-14,zonal_shear_850,0.7944
2023-08-14,orographic_index,0.9276
2023-08-14,coastal_convergence_index,0.2539
2023-08-15,mslp_anomaly,0.6929
2023-08-15,olr_anomaly,1.0001
2023-08-15,satellite_proxy,0.6749
2023-08-15,rainfall_anomaly,0.1176
2023-08-15,lps_flag,-0.0105
2023-08-15,wd_flag,0.0
2023-08-15,trough_position_lat,-0.0284
2023-08-15,zonal_shear_850,0.6447
2023-08-15,orographic_index,1.1188
2023-08-15,coastal_convergence_index,0.3599
2023-08-16,mslp_anomaly,0.1595
2023-08-16,olr_anomaly,0.0526
2023-08-16,satellite_proxy,0.0279
2023-08-16,rainfall_anomaly,-0.0244
2023-08-16,lps_flag,0.0369
2023-08-16,wd_flag,0.0385
2023-08-16,trough_position_lat,0.0789
2023-08-16,zonal_shear_850,0.7538
2023-08-16,orographic_index,0.5208
2023-08-16,coastal_convergence_index,0.8183
2023-08-17,mslp_anomaly,0.1239
2023-08-17,olr_anomaly,0.0605
2023-08-17,satellite_proxy,0.032
2023-08-17,rainfall_anomaly,-0.0237
2023-08-17,lps_flag,0.0369
2023-08-17,wd_flag,0.0385
2023-08-17,trough_position_lat,-0.0281
2023-08-17,zonal_shear_850,0.8657
2023-08-17,orographic_index,0.5839
2023-08-17,coastal_convergence_index,0.9227
2023-08-18,mslp_anomaly,-0.0
2023-08-18,olr_anomaly,-0.0
2023-08-18,satellite_proxy,0.0
2023-08-18,rainfall_anomaly,0.0
2023-08-18,lps_flag,10.3325
2023-08-18,wd_flag,0.0
2023-08-18,trough_position_lat,0.0
2023-08-18,zonal_shear_850,0.0
2023-08-18,orographic_index,0.0
2023-08-18,coastal_convergence_index,-0.0
2023-08-19,mslp_anomaly,-0.0
2023-08-19,olr_anomaly,-0.0
2023-08-19,satellite_proxy,0.0
2023-08-19,rainfall_anomaly,0.0
2023-08-19,lps_flag,10.3325
2023-08-19,wd_flag,0.0
2023-08-19,trough_position_lat,0.0
2023-08-19,zonal_shear_850,0.0
2023-08-19,orographic_index,0.0
2023-08-19,coastal_convergence_index,-0.0
2023-08-20,mslp_anomaly,-0.0
2023-08-20,olr_anomaly,-0.0
2023-08-20,satellite_proxy,0.0
2023-08-20,rainfall_anomaly,0.0
2023-08-20,lps_flag,10.3325
2023-08-20,wd_flag,0.0
2023-08-20,trough_position_lat,0.0
2023-08-20,zonal_shear_850,0.0
2023-08-20,orographic_index,0.0
2023-08-20,coastal_convergence_index,-0.0
2023-08-21,mslp_anomaly,0.0037
2023-08-21,olr_anomaly,0.0171
2023-08-21,satellite_proxy,1e-04
2023-08-21,rainfall_anomaly,8.0534
2023-08-21,lps_flag,0.0
2023-08-21,wd_flag,0.0
2023-08-21,trough_position_lat,0.0
2023-08-21,zonal_shear_850,0.0071
2023-08-21,orographic_index,-0.0478
2023-08-21,coastal_convergence_index,-0.0237
2023-08-22,mslp_anomaly,0.0037
2023-08-22,olr_anomaly,0.0171
2023-08-22,satellite_proxy,1e-04
2023-08-22,rainfall_anomaly,8.0534
2023-08-22,lps_flag,0.0
2023-08-22,wd_flag,0.0
2023-08-22,trough_position_lat,0.0
2023-08-22,zonal_shear_850,0.0071
2023-08-22,orographic_index,-0.0478
2023-08-22,coastal_convergence_index,-0.0237
2023-08-23,mslp_anomaly,0.0037
2023-08-23,olr_anomaly,0.0171
2023-08-23,satellite_proxy,1e-04
2023-08-23,rainfall_anomaly,8.0534
2023-08-23,lps_flag,0.0
2023-08-23,wd_flag,0.0
2023-08-23,trough_position_lat,-0.0
2023-08-23,zonal_shear_850,0.0071
2023-08-23,orographic_index,-0.0478
2023-08-23,coastal_convergence_index,-0.0237
2023-08-24,mslp_anomaly,0.0037
2023-08-24,olr_anomaly,0.0171
2023-08-24,satellite_proxy,1e-04
2023-08-24,rainfall_anomaly,8.0474
2023-08-24,lps_flag,0.0
2023-08-24,wd_flag,0.0
2023-08-24,trough_position_lat,0.0
2023-08-24,zonal_shear_850,0.0071
2023-08-24,orographic_index,-0.0476
2023-08-24,coastal_convergence_index,-0.0179
2023-08-25,mslp_anomaly,0.2101
2023-08-25,olr_anomaly,0.0669
2023-08-25,satellite_proxy,-0.0618
2023-08-25,rainfall_anomaly,-0.0568
2023-08-25,lps_flag,-0.004
2023-08-25,wd_flag,0.0299
2023-08-25,trough_position_lat,0.2691
2023-08-25,zonal_shear_850,1.0306
2023-08-25,orographic_index,-0.1206
2023-08-25,coastal_convergence_index,0.8896
2023-08-26,mslp_anomaly,0.2099
2023-08-26,olr_anomaly,0.0721
2023-08-26,satellite_proxy,-0.0741
2023-08-26,rainfall_anomaly,-0.0562
2023-08-26,lps_flag,-0.0041
2023-08-26,wd_flag,0.0299
2023-08-26,trough_position_lat,-0.0832
2023-08-26,zonal_shear_850,1.1216
2023-08-26,orographic_index,-0.3361
2023-08-26,coastal_convergence_index,0.8649
2023-08-27,mslp_anomaly,0.2104
2023-08-27,olr_anomaly,0.0542
2023-08-27,satellite_proxy,-0.0618
2023-08-27,rainfall_anomaly,-0.0568
2023-08-27,lps_flag,-0.0041
2023-08-27,wd_flag,0.0299
2023-08-27,trough_position_lat,0.2691
2023-08-27,zonal_shear_850,1.0291
2023-08-27,orographic_index,-0.1204
2023-08-27,coastal_convergence_index,0.9033
2023-08-28,mslp_anomaly,0.1795
2023-08-28,olr_anomaly,0.0618
2023-08-28,satellite_proxy,0.0333
2023-08-28,rainfall_anomaly,-0.0237
2023-08-28,lps_flag,-0.0041
2023-08-28,wd_flag,0.0385
2023-08-28,trough_position_lat,-0.0114
2023-08-28,zonal_shear_850,0.8863
2023-08-28,orographic_index,0.7633
2023-08-28,coastal_convergence_index,0.9499
2023-08-29,mslp_anomaly,0.5992
2023-08-29,olr_anomaly,1.013
2023-08-29,satellite_proxy,0.6599
2023-08-29,rainfall_anomaly,0.1128
2023-08-29,lps_flag,-0.0105
2023-08-29,wd_flag,0.0
2023-08-29,trough_position_lat,0.035
2023-08-29,zonal_shear_850,0.6436
2023-08-29,orographic_index,1.1276
2023-08-29,coastal_convergence_index,0.3895
2023-08-30,mslp_anomaly,0.7003
2023-08-30,olr_anomaly,1.0084
2023-08-30,satellite_proxy,0.6599
2023-08-30,rainfall_anomaly,0.1174
2023-08-30,lps_flag,-0.0105
2023-08-30,wd_flag,0.0
2023-08-30,trough_position_lat,-0.0284
2023-08-30,zonal_shear_850,0.6436
2023-08-30,orographic_index,1.1197
2023-08-30,coastal_convergence_index,0.3596
2023-08-31,mslp_anomaly,0.6928
2023-08-31,olr_anomaly,1.0001
2023-08-31,satellite_proxy,0.6746
2023-08-31,rainfall_anomaly,0.1176
2023-08-31,lps_flag,-0.0105
2023-08-31,wd_flag,0.0
2023-08-31,trough_position_lat,-0.0284
2023-08-31,zonal_shear_850,0.6447
2023-08-31,orographic_index,1.1192
2023-08-31,coastal_convergence_index,0.36
2023-09-01,mslp_anomaly,0.6928
2023-09-01,olr_anomaly,1.0001
2023-09-01,satellite_proxy,0.6746
2023-09-01,rainfall_anomaly,0.1176
2023-09-01,lps_flag,-0.0105
2023-09-01,wd_flag,0.0
2023-09-01,trough_position_lat,-0.0284
2023-09-01,zonal_shear_850,0.6447
2023-09-01,orographic_index,1.1192
2023-09-01,coastal_convergence_index,0.36
2023-09-02,mslp_anomaly,0.5976
2023-09-02,olr_anomaly,1.1387
2023-09-02,satellite_proxy,0.6588
2023-09-02,rainfall_anomaly,0.0142
2023-09-02,lps_flag,-0.0105
2023-09-02,wd_flag,0.0
2023-09-02,trough_position_lat,0.035
2023-09-02,zonal_shear_850,0.6452
2023-09-02,orographic_index,1.0995
2023-09-02,coastal_convergence_index,0.3916
2023-09-03,mslp_anomaly,0.707
2023-09-03,olr_anomaly,1.1323
2023-09-03,satellite_proxy,0.6416
2023-09-03,rainfall_anomaly,-0.0375
2023-09-03,lps_flag,-0.0105
2023-09-03,wd_flag,0.0
2023-09-03,trough_position_lat,-0.0284
2023-09-03,zonal_shear_850,0.7168
2023-09-03,orographic_index,1.091
2023-09-03,coastal_convergence_index,0.3577
2023-09-04,mslp_anomaly,0.606
2023-09-04,olr_anomaly,1.2872
2023-09-04,satellite_proxy,0.6417
2023-09-04,rainfall_anomaly,-0.0334
2023-09-04,lps_flag,-0.0105
2023-09-04,wd_flag,0.0
2023-09-04,trough_position_lat,0.035
2023-09-04,zonal_shear_850,0.8323
2023-09-04,orographic_index,0.9303
2023-09-04,coastal_convergence_index,0.2816
2023-09-05,mslp_anomaly,0.7071
2023-09-05,olr_anomaly,1.1323
2023-09-05,satellite_proxy,0.6417
2023-09-05,rainfall_anomaly,-0.0375
2023-09-05,lps_flag,-0.0105
2023-09-05,wd_flag,0.0
2023-09-05,trough_position_lat,-0.0284
2023-09-05,zonal_shear_850,0.7168
2023-09-05,orographic_index,1.0907
2023-09-05,coastal_convergence_index,0.3577
2023-09-06,mslp_anomaly,0.606
2023-09-06,olr_anomaly,1.2872
2023-09-06,satellite_proxy,0.6417
2023-09-06,rainfall_anomaly,-0.0334
2023-09-06,lps_flag,-0.0105
2023-09-06,wd_flag,0.0
2023-09-06,trough_position_lat,0.035
2023-09-06,zonal_shear_850,0.8323
2023-09-06,orographic_index,0.9303
2023-09-06,coastal_convergence_index,0.2816
2023-09-07,mslp_anomaly,0.5897
2023-09-07,olr_anomaly,1.2852
2023-09-07,satellite_proxy,0.6749
2023-09-07,rainfall_anomaly,0.0006
2023-09-07,lps_flag,-0.0105
2023-09-07,wd_flag,0.0
2023-09-07,trough_position_lat,0.035
2023-09-07,zonal_shear_850,0.7962
2023-09-07,orographic_index,0.9136
2023-09-07,coastal_convergence_index,0.2854
2023-09-08,mslp_anomaly,0.5918
2023-09-08,olr_anomaly,1.171
2023-09-08,satellite_proxy,0.6749
2023-09-08,rainfall_anomaly,0.0942
2023-09-08,lps_flag,-0.0105
2023-09-08,wd_flag,0.0
2023-09-08,trough_position_lat,0.035
2023-09-08,zonal_shear_850,0.7944
2023-09-08,orographic_index,0.9355
2023-09-08,coastal_convergence_index,0.2837
2023-09-09,mslp_anomaly,0.6929
2023-09-09,olr_anomaly,1.171
2023-09-09,satellite_proxy,0.6749
2023-09-09,rainfall_anomaly,0.0942
2023-09-09,lps_flag,-0.0105
2023-09-09,wd_flag,0.0
2023-09-09,trough_position_lat,-0.0284
2023-09-09,zonal_shear_850,0.7944
2023-09-09,orographic_index,0.9276
2023-09-09,coastal_convergence_index,0.2539
2023-09-10,mslp_anomaly,0.6929
2023-09-10,olr_anomaly,1.171
2023-09-10,satellite_proxy,0.6749
2023-09-10,rainfall_anomaly,0.0942
2023-09-10,lps_flag,-0.0105
2023-09-10,wd_flag,0.0
2023-09-10,trough_position_lat,-0.0284
2023-09-10,zonal_shear_850,0.7944
2023-09-10,orographic_index,0.9276
2023-09-10,coastal_convergence_index,0.2539
2023-09-11,mslp_anomaly,0.5918
2023-09-11,olr_anomaly,1.171
2023-09-11,satellite_proxy,0.6749
2023-09-11,rainfall_anomaly,0.0942
2023-09-11,lps_flag,-0.0105
2023-09-11,wd_flag,0.0
2023-09-11,trough_position_lat,0.035
2023-09-11,zonal_shear_850,0.7944
2023-09-11,orographic_index,0.9355
2023-09-11,coastal_convergence_index,0.2837
2023-09-12,mslp_anomaly,0.6819
2023-09-12,olr_anomaly,1.171
2023-09-12,satellite_proxy,0.6749
2023-09-12,rainfall_anomaly,0.1002
2023-09-12,lps_flag,-0.0105
2023-09-12,wd_flag,0.0
2023-09-12,trough_position_lat,-0.0284
2023-09-12,zonal_shear_850,0.7944
2023-09-12,orographic_index,0.9297
2023-09-12,coastal_convergence_index,0.2567
2023-09-13,mslp_anomaly,0.6929
2023-09-13,olr_anomaly,1.1664
2023-09-13,satellite_proxy,0.6749
2023-09-13,rainfall_anomaly,0.0988
2023-09-13,lps_flag,-0.0105
2023-09-13,wd_flag,0.0
2023-09-13,trough_position_lat,-0.0284
2023-09-13,zonal_shear_850,0.7944
2023-09-13,orographic_index,0.9276
2023-09-13,coastal_convergence_index,0.2539
2023-09-14,mslp_anomaly,0.5895
2023-09-14,olr_anomaly,1.1304
2023-09-14,satellite_proxy,0.6747
2023-09-14,rainfall_anomaly,0.0142
2023-09-14,lps_flag,-0.0105
2023-09-14,wd_flag,0.0
2023-09-14,trough_position_lat,0.035
2023-09-14,zonal_shear_850,0.6463
2023-09-14,orographic_index,1.099
2023-09-14,coastal_convergence_index,0.3914
2023-09-15,mslp_anomaly,0.606
